Date;Time;PH;TEMP
08/11/2022;02:00:00;663.856;22.996.941
08/11/2022;02:20:00;640.076;23.111.044
08/11/2022;02:40:00;584.657;23.256.266
08/11/2022;03:00:00;627.151;23.391.115
08/11/2022;03:20:00;574.177;23.785.289
08/11/2022;03:40:00;481.391;23.816.408
08/11/2022;04:00:00;628.526;24.034.241
08/11/2022;04:20:00;53.472;2.437.655
08/11/2022;04:40:00;63.965;24.594.383
08/11/2022;05:00:00;496.059;24.698.113
08/11/2022;05:20:00;534.556;24.988.557
08/11/2022;05:40:00;712.142;24.988.557
08/11/2022;06:00:00;634.982;25.123.406
08/11/2022;06:20:00;729.502;25.455.342
08/11/2022;06:40:00;516.336;25.839.143
08/11/2022;07:00:00;566.733;25.922.127
08/11/2022;07:20:00;714.084;26.326.674
08/11/2022;07:40:00;618.829;26.845.324
08/11/2022;08:00:00;521.997;2.686.607
08/11/2022;08:20:00;48.932;27.052.784
08/11/2022;08:40:00;534.727;26.689.729
08/11/2022;09:00:00;59.652;26.617.118
08/11/2022;09:20:00;744.517;26.565.253
08/11/2022;09:40:00;676.279;2.655.488
08/11/2022;10:00:00;689.968;26.513.388
08/11/2022;10:20:00;613.368;26.492.642
08/11/2022;10:40:00;620.567;26.295.555
08/11/2022;11:00:00;614.543;26.129.587
08/11/2022;11:20:00;476.134;26.108.841
08/11/2022;11:40:00;717.884;25.714.667
08/11/2022;12:00:00;464.795;2.562.131
08/11/2022;12:20:00;728.165;24.905.573
08/11/2022;12:40:00;707.479;22.229.339
08/11/2022;13:00:00;709.058;24.656.621
08/11/2022;13:20:00;57.958;269.698
08/11/2022;13:40:00;66.143;22.426.426
08/11/2022;14:00:00;686.303;23.629.694
08/11/2022;14:20:00;493.086;26.627.491
08/11/2022;14:40:00;727.908;23.608.948
08/11/2022;15:00:00;687.683;22.540.529
08/11/2022;15:20:00;723.865;2.313.179
08/11/2022;15:40:00;536.653;24.127.598
08/11/2022;16:00:00;558.905;22.913.957
08/11/2022;16:20:00;664.907;26.222.944
08/11/2022;16:40:00;637.115;23.277.012
08/11/2022;17:00:00;494.222;23.121.417
08/11/2022;17:20:00;719.691;22.862.092
08/11/2022;17:40:00;73.803;2.437.655
08/11/2022;18:00:00;565.815;259.325
08/11/2022;18:20:00;737.754;25.579.818
08/11/2022;18:40:00;647.041;2.375.417
08/11/2022;19:00:00;710.636;25.911.754
08/11/2022;19:20:00;569.858;24.615.129
08/11/2022;19:40:00;645.724;0
08/11/2022;20:00:00;705.675;26.368.166
08/11/2022;20:20:00;694.846;25.040.422
08/11/2022;20:40:00;601.451;29.656.407
08/11/2022;21:00:00;501.026;29.822.375
08/11/2022;21:20:00;516.758;30.123.192
08/11/2022;21:40:00;678.363;30.164.684
08/11/2022;22:00:00;580.851;30.424.009
08/11/2022;22:20:00;455.107;30.465.501
08/11/2022;22:40:00;64.011;30.538.112
08/11/2022;23:00:00;701.836;30.621.096
08/11/2022;23:20:00;514.442;30.953.032
08/11/2022;23:40:00;64.647;30.942.659
09/11/2022;00:00:00;638.633;3.091.154
09/11/2022;00:20:00;692.754;30.486.247
09/11/2022;00:40:00;481.016;30.330.652
09/11/2022;01:00:00;596.605;30.143.938
09/11/2022;01:20:00;659.427;300.817
09/11/2022;01:40:00;48.157;30.029.835
09/11/2022;02:00:00;721.755;29.988.343
09/11/2022;02:20:00;624.927;29.739.391
09/11/2022;02:40:00;72.345;29.531.931
09/11/2022;03:00:00;590.419;29.386.709
09/11/2022;03:20:00;740.689;29.179.249
09/11/2022;03:40:00;552.693;29.158.503
09/11/2022;04:00:00;719.614;28.847.313
09/11/2022;04:20:00;597.055;28.753.956
09/11/2022;04:40:00;656.203;28.515.377
09/11/2022;05:00:00;55.417;28.193.814
09/11/2022;05:20:00;728.647;27.975.981
09/11/2022;05:40:00;46.999;27.944.862
09/11/2022;06:00:00;453.286;2.790.337
09/11/2022;06:20:00;539.468;27.820.386
09/11/2022;06:40:00;665.331;27.810.013
09/11/2022;07:00:00;603.612;27.768.521
09/11/2022;07:20:00;59.574;27.664.791
09/11/2022;07:40:00;745.111;27.633.672
09/11/2022;08:00:00;663.363;27.602.553
09/11/2022;08:20:00;590.565;27.509.196
09/11/2022;08:40:00;74.515;27.218.752
09/11/2022;09:00:00;657.524;27.218.752
09/11/2022;09:20:00;537.801;26.668.983
09/11/2022;09:40:00;637.054;26.585.999
09/11/2022;10:00:00;485.128;26.503.015
09/11/2022;10:20:00;600.895;26.482.269
09/11/2022;10:40:00;725.573;26.461.523
09/11/2022;11:00:00;605.739;26.264.436
09/11/2022;11:20:00;468.856;2.624.369
09/11/2022;11:40:00;625.724;26.212.571
09/11/2022;12:00:00;671.746;26.077.722
09/11/2022;12:20:00;565.352;25.693.921
09/11/2022;12:40:00;455.567;25.559.072
09/11/2022;13:00:00;5.475;25.486.461
09/11/2022;13:20:00;537.638;25.486.461
09/11/2022;13:40:00;489.212;25.393.104
09/11/2022;14:00:00;643.699;25.372.358
09/11/2022;14:20:00;502.662;25.050.795
09/11/2022;14:40:00;512.956;25.341.239
09/11/2022;15:00:00;590.211;25.476.088
09/11/2022;15:20:00;541.861;2.551.758
09/11/2022;15:40:00;652.263;25.559.072
09/11/2022;16:00:00;663.378;25.818.397
09/11/2022;16:20:00;692.927;2.582.877
09/11/2022;16:40:00;509.817;2.624.369
09/11/2022;17:00:00;537.922;26.668.983
09/11/2022;17:20:00;562.683;269.698
09/11/2022;17:40:00;598.745;27.166.887
09/11/2022;18:00:00;516.074;2.717.726
09/11/2022;18:20:00;693.208;27.395.093
09/11/2022;18:40:00;684.867;27.395.093
09/11/2022;19:00:00;6.622;27.529.942
09/11/2022;19:20:00;504.642;27.861.878
09/11/2022;19:40:00;465.317;28.038.219
09/11/2022;20:00:00;73.164;28.339.036
09/11/2022;20:20:00;606.226;28.453.139
09/11/2022;20:40:00;640.724;28.546.496
09/11/2022;21:00:00;591.815;28.608.734
09/11/2022;21:20:00;613.142;28.639.853
09/11/2022;21:40:00;688.935;28.919.924
09/11/2022;22:00:00;736.513;29.231.114
09/11/2022;22:20:00;74.138;2.997.797
09/11/2022;22:40:00;543.355;30.029.835
09/11/2022;23:00:00;74.468;30.092.073
09/11/2022;23:20:00;530.545;31.077.508
09/11/2022;23:40:00;687.575;31.056.762
10/11/2022;00:00:00;680.047;3.091.154
10/11/2022;00:20:00;49.873;30.890.794
10/11/2022;00:40:00;636.699;30.890.794
10/11/2022;01:00:00;535.715;30.890.794
10/11/2022;01:20:00;556.102;30.766.318
10/11/2022;01:40:00;593.366;30.766.318
10/11/2022;02:00:00;648.946;30.745.572
10/11/2022;02:20:00;569.407;30.735.199
10/11/2022;02:40:00;740.579;30.724.826
10/11/2022;03:00:00;488.213;30.693.707
10/11/2022;03:20:00;566.139;30.372.144
10/11/2022;03:40:00;691.718;30.299.533
10/11/2022;04:00:00;587.267;29.656.407
10/11/2022;04:20:00;630.891;29.407.455
10/11/2022;04:40:00;527.243;28.971.789
10/11/2022;05:00:00;504.596;28.826.567
10/11/2022;05:20:00;726.734;2.862.948
10/11/2022;05:40:00;469.734;28.390.901
10/11/2022;06:00:00;650.596;28.141.949
10/11/2022;06:20:00;650.734;27.986.354
10/11/2022;06:40:00;696.172;27.955.235
10/11/2022;07:00:00;653.937;27.944.862
10/11/2022;07:20:00;534.161;27.810.013
10/11/2022;07:40:00;726.297;2.759.218
10/11/2022;08:00:00;605.346;27.561.061
10/11/2022;08:20:00;551.047;27.094.276
10/11/2022;08:40:00;473.841;26.949.054
10/11/2022;09:00:00;68.299;26.668.983
10/11/2022;09:20:00;628.497;26.596.372
10/11/2022;09:40:00;59.152;26.513.388
10/11/2022;10:00:00;555.306;26.492.642
10/11/2022;10:20:00;488.821;26.471.896
10/11/2022;10:40:00;539.033;26.378.539
10/11/2022;11:00:00;565.258;26.212.571
10/11/2022;11:20:00;495.304;26.119.214
10/11/2022;11:40:00;616.823;26.025.857
10/11/2022;12:00:00;491.149;25.797.651
10/11/2022;12:20:00;571.973;25.745.786
10/11/2022;12:40:00;664.457;25.507.207
10/11/2022;13:00:00;630.699;25.444.969
10/11/2022;13:20:00;468.405;25.393.104
10/11/2022;13:40:00;554.093;25.351.612
10/11/2022;14:00:00;494.888;25.320.493
10/11/2022;14:20:00;457.307;25.227.136
10/11/2022;14:40:00;56.069;25.081.914
10/11/2022;15:00:00;71.979;2.510.266
10/11/2022;15:20:00;56.727;25.113.033
10/11/2022;15:40:00;467.998;25.258.255
10/11/2022;16:00:00;555.196;25.714.667
10/11/2022;16:20:00;645.996;25.849.516
10/11/2022;16:40:00;459.444;26.005.111
10/11/2022;17:00:00;738.669;26.316.301
10/11/2022;17:20:00;614.912;26.482.269
10/11/2022;17:40:00;486.252;26.575.626
10/11/2022;18:00:00;736.669;26.700.102
10/11/2022;18:20:00;474.946;26.720.848
10/11/2022;18:40:00;646.198;26.751.967
10/11/2022;19:00:00;550.756;26.783.086
10/11/2022;19:20:00;746.589;27.343.228
10/11/2022;19:40:00;738.302;2.738.472
10/11/2022;20:00:00;487.847;27.446.958
10/11/2022;20:20:00;48.749;27.841.132
10/11/2022;20:40:00;744.909;28.173.068
10/11/2022;21:00:00;70.856;28.515.377
10/11/2022;21:20:00;733.949;28.556.869
10/11/2022;21:40:00;513.603;28.961.416
10/11/2022;22:00:00;643.503;29.137.757
10/11/2022;22:20:00;601.121;29.231.114
10/11/2022;22:40:00;625.195;29.397.082
10/11/2022;23:00:00;531.018;29.843.121
10/11/2022;23:20:00;592.093;31.160.492
10/11/2022;23:40:00;472.074;30.444.755
11/11/2022;00:00:00;690.213;30.382.517
11/11/2022;00:20:00;66.502;30.341.025
11/11/2022;00:40:00;601.825;30.258.041
11/11/2022;01:00:00;635.797;29.594.169
11/11/2022;01:20:00;503.174;29.542.304
11/11/2022;01:40:00;687.981;29.531.931
11/11/2022;02:00:00;522.713;29.345.217
11/11/2022;02:20:00;493.446;29.127.384
11/11/2022;02:40:00;564.397;2.862.948
11/11/2022;03:00:00;644.737;28.556.869
11/11/2022;03:20:00;712.462;28.536.123
11/11/2022;03:40:00;608.514;28.484.258
11/11/2022;04:00:00;726.602;28.432.393
11/11/2022;04:20:00;615.816;28.183.441
11/11/2022;04:40:00;456.454;28.121.203
11/11/2022;05:00:00;499.622;28.017.473
11/11/2022;05:20:00;581.162;27.851.505
11/11/2022;05:40:00;56.999;27.758.148
11/11/2022;06:00:00;549.332;27.602.553
11/11/2022;06:20:00;725.497;2.759.218
11/11/2022;06:40:00;733.469;27.436.585
11/11/2022;07:00:00;610.242;27.353.601
11/11/2022;07:20:00;508.145;27.301.736
11/11/2022;07:40:00;478.456;26.949.054
11/11/2022;08:00:00;746.578;26.876.443
11/11/2022;08:20:00;512.258;2.686.607
11/11/2022;08:40:00;661.675;26.731.221
11/11/2022;09:00:00;507.412;26.606.745
11/11/2022;09:20:00;718.384;27.115.022
11/11/2022;09:40:00;720.245;26.928.308
11/11/2022;10:00:00;701.403;26.814.205
11/11/2022;10:20:00;709.138;26.720.848
11/11/2022;10:40:00;630.429;26.254.063
11/11/2022;11:00:00;654.024;2.613.996
11/11/2022;11:20:00;533.812;26.098.468
11/11/2022;11:40:00;513.585;26.077.722
11/11/2022;12:00:00;637.189;26.005.111
11/11/2022;12:20:00;656.453;26.005.111
11/11/2022;12:40:00;655.434;25.891.008
11/11/2022;13:00:00;740.193;25.631.683
11/11/2022;13:20:00;483.573;25.569.445
11/11/2022;13:40:00;522.019;25.486.461
11/11/2022;14:00:00;49.256;25.341.239
11/11/2022;14:20:00;5.091;2.531.012
11/11/2022;14:40:00;452.146;25.040.422
11/11/2022;15:00:00;710.718;2.510.266
11/11/2022;15:20:00;567.263;25.113.033
11/11/2022;15:40:00;592.234;25.133.779
11/11/2022;16:00:00;735.271;25.590.191
11/11/2022;16:20:00;734.181;25.662.802
11/11/2022;16:40:00;625.073;25.673.175
11/11/2022;17:00:00;583.206;26.316.301
11/11/2022;17:20:00;608.291;26.378.539
11/11/2022;17:40:00;663.027;2.665.861
11/11/2022;18:00:00;747.483;26.803.832
11/11/2022;18:20:00;513.546;26.907.562
11/11/2022;18:40:00;58.949;27.021.665
11/11/2022;19:00:00;676.506;27.063.157
11/11/2022;19:20:00;549.394;27.374.347
11/11/2022;19:40:00;713.928;27.934.489
11/11/2022;20:00:00;585.886;28.141.949
11/11/2022;20:20:00;570.741;28.598.361
11/11/2022;20:40:00;73.198;28.619.107
11/11/2022;21:00:00;621.661;28.868.059
11/11/2022;21:20:00;686.783;29.075.519
11/11/2022;21:40:00;580.803;29.179.249
11/11/2022;22:00:00;726.854;29.521.558
11/11/2022;22:20:00;505.385;29.625.288
11/11/2022;22:40:00;473.657;29.843.121
11/11/2022;23:00:00;563.473;30.019.462
11/11/2022;23:20:00;671.456;30.953.032
11/11/2022;23:40:00;564.634;30.838.929
12/11/2022;00:00:00;627.974;30.755.945
12/11/2022;00:20:00;67.178;30.693.707
12/11/2022;00:40:00;652.484;30.434.382
12/11/2022;01:00:00;623.283;30.133.565
12/11/2022;01:20:00;586.909;30.133.565
12/11/2022;01:40:00;60.336;30.092.073
12/11/2022;02:00:00;521.125;30.060.954
12/11/2022;02:20:00;459.452;30.040.208
12/11/2022;02:40:00;668.369;30.322.809
12/11/2022;03:00:00;553.317;297.886.248
12/11/2022;03:20:00;470.122;297.048.312
12/11/2022;03:40:00;612.879;296.734.086
12/11/2022;04:00:00;721.656;295.686.666
12/11/2022;04:20:00;489.015;295.058.214
12/11/2022;04:40:00;683.816;292.334.922
12/11/2022;05:00:00;510.278;291.811.212
12/11/2022;05:20:00;584.297;29.065.905
12/11/2022;05:40:00;478.467;289.821.114
12/11/2022;06:00:00;601.612;28.961.163
12/11/2022;06:20:00;628.086;28.908.792
12/11/2022;06:40:00;671.542;288.668.952
12/11/2022;07:00:00;56.156;287.726.274
12/11/2022;07:20:00;516.891;287.621.532
12/11/2022;07:40:00;70.823;28.646.937
12/11/2022;08:00:00;663.954;286.050.402
12/11/2022;08:20:00;675.747;28.332.711
12/11/2022;08:40:00;550.816;281.127.528
12/11/2022;09:00:00;6.517;279.870.624
12/11/2022;09:20:00;469.017;273.481.362
12/11/2022;09:40:00;613.753;272.957.652
12/11/2022;10:00:00;726.768;272.014.974
12/11/2022;10:20:00;495.453;26.813.952
12/11/2022;10:40:00;738.625;26.813.952
12/11/2022;11:00:00;72.592;26.761.581
12/11/2022;11:20:00;537.983;267.406.326
12/11/2022;11:40:00;54.674;26.656.839
12/11/2022;12:00:00;653.972;261.540.774
12/11/2022;12:20:00;685.799;260.074.386
12/11/2022;12:40:00;684.739;257.874.804
12/11/2022;13:00:00;573.217;257.560.578
12/11/2022;13:20:00;482.889;257.455.836
12/11/2022;13:40:00;682.831;257.351.094
12/11/2022;14:00:00;5.241;25.557.048
12/11/2022;14:20:00;495.573;253.266.156
12/11/2022;14:40:00;749.977;25.190.451
12/11/2022;15:00:00;498.515;252.218.736
12/11/2022;15:20:00;650.085;252.323.478
12/11/2022;15:40:00;484.567;25.452.306
12/11/2022;16:00:00;531.999;25.766.532
12/11/2022;16:20:00;466.847;257.979.546
12/11/2022;16:40:00;647.466;261.121.806
12/11/2022;17:00:00;728.059;263.845.098
12/11/2022;17:20:00;489.245;26.447.355
12/11/2022;17:40:00;49.154;266.777.874
12/11/2022;18:00:00;481.767;267.930.036
12/11/2022;18:20:00;470.085;268.349.004
12/11/2022;18:40:00;689.385;268.767.972
12/11/2022;19:00:00;550.456;270.129.618
12/11/2022;19:20:00;635.675;271.491.264
12/11/2022;19:40:00;549.593;275.157.234
12/11/2022;20:00:00;597.926;276.309.396
12/11/2022;20:20:00;617.317;276.309.396
12/11/2022;20:40:00;723.293;281.651.238
12/11/2022;21:00:00;723.441;285.317.208
12/11/2022;21:20:00;573.972;285.631.434
12/11/2022;21:40:00;709.783;28.646.937
12/11/2022;22:00:00;458.422;287.831.016
12/11/2022;22:20:00;476.669;289.297.404
12/11/2022;22:40:00;513.951;292.439.664
12/11/2022;23:00:00;598.561;296.838.828
12/11/2022;23:20:00;471.633;310.769.514
12/11/2022;23:40:00;746.082;310.350.546
13/11/2022;00:00:00;664.348;309.093.642
13/11/2022;00:20:00;722.344;306.789.318
13/11/2022;00:40:00;460.369;306.160.866
13/11/2022;01:00:00;473.448;304.903.962
13/11/2022;01:20:00;51.357;303.332.832
13/11/2022;01:40:00;494.244;302.599.638
13/11/2022;02:00:00;487.601;302.494.896
13/11/2022;02:20:00;554.576;30.113.325
13/11/2022;02:40:00;673.592;299.247.894
13/11/2022;03:00:00;737.555;29.903.841
13/11/2022;03:20:00;63.409;297.153.054
13/11/2022;03:40:00;490.407;29.484.873
13/11/2022;04:00:00;650.614;291.601.728
13/11/2022;04:20:00;626.107;290.868.534
13/11/2022;04:40:00;510.717;29.013.534
13/11/2022;05:00:00;647.116;287.831.016
13/11/2022;05:20:00;581.332;28.751.679
13/11/2022;05:40:00;531.503;28.699.308
13/11/2022;06:00:00;665.811;286.888.338
13/11/2022;06:20:00;636.426;286.783.596
13/11/2022;06:40:00;522.293;286.050.402
13/11/2022;07:00:00;541.706;28.437.453
13/11/2022;07:20:00;690.727;28.227.969
13/11/2022;07:40:00;495.602;279.556.398
13/11/2022;08:00:00;645.492;278.508.978
13/11/2022;08:20:00;485.503;278.194.752
13/11/2022;08:40:00;605.919;276.099.912
13/11/2022;09:00:00;613.755;275.890.428
13/11/2022;09:20:00;693.204;273.062.394
13/11/2022;09:40:00;566.553;272.957.652
13/11/2022;10:00:00;567.582;27.285.291
13/11/2022;10:20:00;653.796;272.224.458
13/11/2022;10:40:00;541.776;269.501.166
13/11/2022;11:00:00;725.144;266.777.874
13/11/2022;11:20:00;601.421;264.578.292
13/11/2022;11:40:00;606.203;263.635.614
13/11/2022;12:00:00;482.363;262.483.452
13/11/2022;12:20:00;623.205;261.226.548
13/11/2022;12:40:00;698.878;25.766.532
13/11/2022;13:00:00;531.764;25.766.532
13/11/2022;13:20:00;552.299;257.351.094
13/11/2022;13:40:00;588.686;257.036.868
13/11/2022;14:00:00;618.141;25.609.419
13/11/2022;14:20:00;674.599;254.837.286
13/11/2022;14:40:00;634.717;252.218.736
13/11/2022;15:00:00;630.469;252.323.478
13/11/2022;15:20:00;68.105;252.532.962
13/11/2022;15:40:00;508.775;25.295.193
13/11/2022;16:00:00;609.572;255.256.254
13/11/2022;16:20:00;689.089;256.408.416
13/11/2022;16:40:00;702.379;256.722.642
13/11/2022;17:00:00;579.095;257.560.578
13/11/2022;17:20:00;463.377;263.111.904
13/11/2022;17:40:00;706.171;263.740.356
13/11/2022;18:00:00;654.035;266.673.132
13/11/2022;18:20:00;450.274;266.987.358
13/11/2022;18:40:00;739.445;267.825.294
13/11/2022;19:00:00;728.814;267.930.036
13/11/2022;19:20:00;465.669;272.433.942
13/11/2022;19:40:00;617.706;273.271.878
13/11/2022;20:00:00;587.213;275.785.686
13/11/2022;20:20:00;461.009;277.985.268
13/11/2022;20:40:00;485.145;279.032.688
13/11/2022;21:00:00;469.717;280.289.592
13/11/2022;21:20:00;544.374;280.394.334
13/11/2022;21:40:00;493.995;282.593.916
13/11/2022;22:00:00;710.041;282.593.916
13/11/2022;22:20:00;46.962;289.506.888
13/11/2022;22:40:00;598.227;290.763.792
13/11/2022;23:00:00;664.281;290.763.792
13/11/2022;23:20:00;715.196;313.911.774
13/11/2022;23:40:00;655.565;312.235.902
14/11/2022;00:00:00;478.317;309.407.868
14/11/2022;00:20:00;701.122;306.475.092
14/11/2022;00:40:00;503.559;305.532.414
14/11/2022;01:00:00;656.729;30.427.551
14/11/2022;01:20:00;494.741;302.390.154
14/11/2022;01:40:00;662.035;30.218.067
14/11/2022;02:00:00;585.795;301.552.218
14/11/2022;02:20:00;670.934;299.352.636
14/11/2022;02:40:00;713.034;298.724.184
14/11/2022;03:00:00;722.795;296.105.634
14/11/2022;03:20:00;562.938;294.743.988
14/11/2022;03:40:00;605.523;293.068.116
14/11/2022;04:00:00;660.025;293.068.116
14/11/2022;04:20:00;685.476;291.915.954
14/11/2022;04:40:00;672.086;290.449.566
14/11/2022;05:00:00;468.206;289.925.856
14/11/2022;05:20:00;555.547;289.821.114
14/11/2022;05:40:00;703.925;288.878.436
14/11/2022;06:00:00;668.096;285.840.918
14/11/2022;06:20:00;540.838;285.526.692
14/11/2022;06:40:00;475.214;285.212.466
14/11/2022;07:00:00;66.151;280.603.818
14/11/2022;07:20:00;487.867;279.870.624
14/11/2022;07:40:00;712.189;278.508.978
14/11/2022;08:00:00;537.787;277.356.816
14/11/2022;08:20:00;665.396;275.052.492
14/11/2022;08:40:00;490.147;27.390.033
14/11/2022;09:00:00;45.079;27.390.033
14/11/2022;09:20:00;59.401;27.075.807
14/11/2022;09:40:00;739.916;270.548.586
14/11/2022;10:00:00;638.305;268.453.746
14/11/2022;10:20:00;661.397;2.670.921
14/11/2022;10:40:00;535.745;265.835.196
14/11/2022;11:00:00;456.498;263.845.098
14/11/2022;11:20:00;461.687;262.273.968
14/11/2022;11:40:00;706.357;260.388.612
14/11/2022;12:00:00;612.632;25.976.016
14/11/2022;12:20:00;45.354;259.341.192
14/11/2022;12:40:00;683.239;259.131.708
14/11/2022;13:00:00;663.978;258.398.514
14/11/2022;13:20:00;537.792;256.513.158
14/11/2022;13:40:00;737.257;255.779.964
14/11/2022;14:00:00;661.132;255.465.738
14/11/2022;14:20:00;529.985;252.532.962
14/11/2022;14:40:00;531.218;251.799.768
14/11/2022;15:00:00;504.296;253.161.414
14/11/2022;15:20:00;653.728;254.418.318
14/11/2022;15:40:00;637.949;25.504.677
14/11/2022;16:00:00;743.889;256.198.932
14/11/2022;16:20:00;618.219;260.388.612
14/11/2022;16:40:00;560.801;260.598.096
14/11/2022;17:00:00;695.024;261.959.742
14/11/2022;17:20:00;734.478;26.342.613
14/11/2022;17:40:00;731.262;264.892.518
14/11/2022;18:00:00;504.156;266.987.358
14/11/2022;18:20:00;484.781;271.491.264
14/11/2022;18:40:00;500.541;272.014.974
14/11/2022;19:00:00;614.338;27.337.662
14/11/2022;19:20:00;742.647;273.586.104
14/11/2022;19:40:00;710.805;280.394.334
14/11/2022;20:00:00;558.313;280.499.076
14/11/2022;20:20:00;682.081;284.584.014
14/11/2022;20:40:00;62.308;285.526.692
14/11/2022;21:00:00;700.007;289.506.888
14/11/2022;21:20:00;467.723;291.078.018
14/11/2022;21:40:00;538.954;291.915.954
14/11/2022;22:00:00;470.988;293.172.858
14/11/2022;22:20:00;717.219;29.484.873
14/11/2022;22:40:00;704.268;297.781.506
14/11/2022;23:00:00;468.065;299.771.604
14/11/2022;23:20:00;721.746;312.340.644
14/11/2022;23:40:00;501.477;310.874.256
15/11/2022;00:00:00;588.131;310.350.546
15/11/2022;00:20:00;554.847;309.617.352
15/11/2022;00:40:00;579.654;308.255.706
15/11/2022;01:00:00;678.422;307.836.738
15/11/2022;01:20:00;612.115;307.627.254
15/11/2022;01:40:00;724.523;307.313.028
15/11/2022;02:00:00;726.588;306.475.092
15/11/2022;02:20:00;577.609;3.037.518
15/11/2022;02:40:00;453.932;30.060.954
15/11/2022;03:00:00;515.283;299.771.604
15/11/2022;03:20:00;585.119;297.886.248
15/11/2022;03:40:00;580.569;296.734.086
15/11/2022;04:00:00;726.768;29.589.615
15/11/2022;04:20:00;62.503;29.537.244
15/11/2022;04:40:00;696.863;293.068.116
15/11/2022;05:00:00;650.598;292.963.374
15/11/2022;05:20:00;545.223;287.831.016
15/11/2022;05:40:00;629.712;287.621.532
15/11/2022;06:00:00;650.932;282.593.916
15/11/2022;06:20:00;465.303;281.651.238
15/11/2022;06:40:00;678.238;280.289.592
15/11/2022;07:00:00;577.125;279.242.172
15/11/2022;07:20:00;676.321;274.528.782
15/11/2022;07:40:00;650.111;27.442.404
15/11/2022;08:00:00;511.817;274.319.298
15/11/2022;08:20:00;616.339;27.285.291
15/11/2022;08:40:00;534.433;272.119.716
15/11/2022;09:00:00;503.881;271.177.038
15/11/2022;09:20:00;709.705;279.765.882
15/11/2022;09:40:00;727.447;279.346.914
15/11/2022;10:00:00;634.134;279.346.914
15/11/2022;10:20:00;723.041;278.194.752
15/11/2022;10:40:00;497.519;276.309.396
15/11/2022;11:00:00;524.706;276.099.912
15/11/2022;11:20:00;612.199;27.390.033
15/11/2022;11:40:00;451.016;273.795.588
15/11/2022;12:00:00;455.677;272.119.716
15/11/2022;12:20:00;581.018;271.700.748
15/11/2022;12:40:00;521.247;266.149.422
15/11/2022;13:00:00;703.027;266.149.422
15/11/2022;13:20:00;652.789;262.273.968
15/11/2022;13:40:00;607.269;261.959.742
15/11/2022;14:00:00;56.772;258.293.772
15/11/2022;14:20:00;587.463;257.979.546
15/11/2022;14:40:00;665.741;252.637.704
15/11/2022;15:00:00;648.145;25.295.193
15/11/2022;15:20:00;604.072;25.347.564
15/11/2022;15:40:00;627.936;255.989.448
15/11/2022;16:00:00;643.313;259.131.708
15/11/2022;16:20:00;469.098;261.121.806
15/11/2022;16:40:00;673.214;262.483.452
15/11/2022;17:00:00;598.809;267.825.294
15/11/2022;17:20:00;544.516;26.813.952
15/11/2022;17:40:00;71.656;275.366.718
15/11/2022;18:00:00;534.192;275.785.686
15/11/2022;18:20:00;746.878;276.937.848
15/11/2022;18:40:00;667.494;277.985.268
15/11/2022;19:00:00;749.875;279.975.366
15/11/2022;19:20:00;564.931;283.536.594
15/11/2022;19:40:00;72.288;284.269.788
15/11/2022;20:00:00;684.644;287.097.822
15/11/2022;20:20:00;740.601;28.751.679
15/11/2022;20:40:00;534.081;29.275.389
15/11/2022;21:00:00;733.346;295.058.214
15/11/2022;21:20:00;584.908;29.537.244
15/11/2022;21:40:00;715.832;304.589.736
15/11/2022;22:00:00;610.724;307.731.996
15/11/2022;22:20:00;523.557;309.303.126
15/11/2022;22:40:00;599.797;309.826.836
15/11/2022;23:00:00;493.472;310.874.256
15/11/2022;23:20:00;541.691;309.617.352
15/11/2022;23:40:00;686.456;309.093.642
16/11/2022;00:00:00;66.387;30.794.148
16/11/2022;00:20:00;735.614;307.836.738
16/11/2022;00:40:00;619.619;306.789.318
16/11/2022;01:00:00;60.902;306.579.834
16/11/2022;01:20:00;546.772;306.579.834
16/11/2022;01:40:00;457.701;304.066.026
16/11/2022;02:00:00;662.163;303.647.058
16/11/2022;02:20:00;460.038;299.352.636
16/11/2022;02:40:00;585.889;29.903.841
16/11/2022;03:00:00;592.961;29.799.099
16/11/2022;03:20:00;72.115;297.886.248
16/11/2022;03:40:00;528.027;296.210.376
16/11/2022;04:00:00;572.266;296.000.892
16/11/2022;04:20:00;524.249;2.932.776
16/11/2022;04:40:00;668.724;292.125.438
16/11/2022;05:00:00;703.751;291.811.212
16/11/2022;05:20:00;660.703;29.013.534
16/11/2022;05:40:00;47.153;289.192.662
16/11/2022;06:00:00;706.215;287.202.564
16/11/2022;06:20:00;73.668;283.746.078
16/11/2022;06:40:00;469.521;28.332.711
16/11/2022;07:00:00;687.892;282.593.916
16/11/2022;07:20:00;465.686;28.175.598
16/11/2022;07:40:00;60.194;28.123.227
16/11/2022;08:00:00;635.868;281.022.786
16/11/2022;08:20:00;585.224;280.603.818
16/11/2022;08:40:00;698.898;280.394.334
16/11/2022;09:00:00;688.116;280.080.108
16/11/2022;09:20:00;572.278;275.785.686
16/11/2022;09:40:00;678.353;275.157.234
16/11/2022;10:00:00;480.384;273.271.878
16/11/2022;10:20:00;551.886;272.224.458
16/11/2022;10:40:00;579.927;270.967.554
16/11/2022;11:00:00;473.296;26.918.694
16/11/2022;11:20:00;584.025;26.866.323
16/11/2022;11:40:00;480.778;267.301.584
16/11/2022;12:00:00;708.227;262.483.452
16/11/2022;12:20:00;637.986;260.912.322
